FECHAHORA,DEM
2007-01-18T22UTC+01:00,31359.8
2007-01-18T23UTC+01:00,30824.9
2007-01-19T00UTC+01:00,28705.1
2007-01-19T01UTC+01:00,26328.5
2007-01-19T02UTC+01:00,24637.4
2007-01-19T03UTC+01:00,23779.3
2007-01-19T04UTC+01:00,23383.6
2007-01-19T05UTC+01:00,23470.6
2007-01-19T06UTC+01:00,25302.5
2007-01-19T07UTC+01:00,29659.8
2007-01-19T08UTC+01:00,33258.6
2007-01-19T09UTC+01:00,33881.8
2007-01-19T10UTC+01:00,34567.3
2007-01-19T11UTC+01:00,34315
2007-01-19T12UTC+01:00,33590.8
2007-01-19T13UTC+01:00,32259.1
2007-01-19T14UTC+01:00,30345
2007-01-19T15UTC+01:00,29999.5
2007-01-19T16UTC+01:00,29750.4
2007-01-19T17UTC+01:00,30029.3
2007-01-19T18UTC+01:00,32393.4
2007-01-19T19UTC+01:00,34034.5
2007-01-19T20UTC+01:00,33079.6
2007-01-19T21UTC+01:00,32174.4
2007-01-19T22UTC+01:00,30918.1
2007-01-19T23UTC+01:00,30753.2
2007-01-20T00UTC+01:00,29606.1
2007-01-20T01UTC+01:00,26667.8
2007-01-20T02UTC+01:00,24348
2007-01-20T03UTC+01:00,22955.7
2007-01-20T04UTC+01:00,21984.4
2007-01-20T05UTC+01:00,21276.6
2007-01-20T06UTC+01:00,21527.4
2007-01-20T07UTC+01:00,22241.1
2007-01-20T08UTC+01:00,23408.6
2007-01-20T09UTC+01:00,25415.4
2007-01-20T10UTC+01:00,27907.1
2007-01-20T11UTC+01:00,28147.8
2007-01-20T12UTC+01:00,28185.4
2007-01-20T13UTC+01:00,27427.1
2007-01-20T14UTC+01:00,26195.2
2007-01-20T15UTC+01:00,25288.3
2007-01-20T16UTC+01:00,24861.6
2007-01-20T17UTC+01:00,24908.2
2007-01-20T18UTC+01:00,27378.7
2007-01-20T19UTC+01:00,29656
2007-01-20T20UTC+01:00,30544.7
2007-01-20T21UTC+01:00,30672.7
2007-01-20T22UTC+01:00,28950.2
2007-01-20T23UTC+01:00,29295.5
2007-01-21T00UTC+01:00,27759
2007-01-21T01UTC+01:00,24779.8
2007-01-21T02UTC+01:00,22630.4
2007-01-21T03UTC+01:00,21148.8
2007-01-21T04UTC+01:00,20250.3
2007-01-21T05UTC+01:00,19713.9
2007-01-21T06UTC+01:00,19787.4
2007-01-21T07UTC+01:00,19444.9
2007-01-21T08UTC+01:00,19937.8
2007-01-21T09UTC+01:00,21149.8
2007-01-21T10UTC+01:00,23640.4
2007-01-21T11UTC+01:00,24832.4
2007-01-21T12UTC+01:00,25202.9
2007-01-21T13UTC+01:00,25508.9
2007-01-21T14UTC+01:00,25456.1
2007-01-21T15UTC+01:00,24308.5
2007-01-21T16UTC+01:00,24126.4
2007-01-21T17UTC+01:00,23888
2007-01-21T18UTC+01:00,26546
2007-01-21T19UTC+01:00,29144.4
2007-01-21T20UTC+01:00,30191.4
2007-01-21T21UTC+01:00,30751.4
2007-01-21T22UTC+01:00,29483.4
2007-01-21T23UTC+01:00,29051.8
2007-01-22T00UTC+01:00,26282.2
2007-01-22T01UTC+01:00,23935
2007-01-22T02UTC+01:00,22220.1
2007-01-22T03UTC+01:00,21452.9
2007-01-22T04UTC+01:00,21007.8
2007-01-22T05UTC+01:00,21167.5
2007-01-22T06UTC+01:00,23991
2007-01-22T07UTC+01:00,27754.2
2007-01-22T08UTC+01:00,32040.6
2007-01-22T09UTC+01:00,32721.8
2007-01-22T10UTC+01:00,34321.6
2007-01-22T11UTC+01:00,35378.9
2007-01-22T12UTC+01:00,34725.8
2007-01-22T13UTC+01:00,33977.4
2007-01-22T14UTC+01:00,32256.8
2007-01-22T15UTC+01:00,31900
2007-01-22T16UTC+01:00,32142.4
2007-01-22T17UTC+01:00,32772.5
2007-01-22T18UTC+01:00,35027.7
2007-01-22T19UTC+01:00,35841.5
2007-01-22T20UTC+01:00,34945.5
2007-01-22T21UTC+01:00,33603.1
2007-01-22T22UTC+01:00,30726.1
2007-01-22T23UTC+01:00,30451.2
2007-01-23T00UTC+01:00,28413.3
2007-01-23T01UTC+01:00,26339.1
2007-01-23T02UTC+01:00,24588.6
2007-01-23T03UTC+01:00,24178.4
2007-01-23T04UTC+01:00,23623.8
2007-01-23T05UTC+01:00,23585
2007-01-23T06UTC+01:00,25611.5
2007-01-23T07UTC+01:00,29861
2007-01-23T08UTC+01:00,33442.3
2007-01-23T09UTC+01:00,34349.9
2007-01-23T10UTC+01:00,35888.2
2007-01-23T11UTC+01:00,36369
2007-01-23T12UTC+01:00,36145
2007-01-23T13UTC+01:00,34938.5
2007-01-23T14UTC+01:00,33184.8
2007-01-23T15UTC+01:00,32788.2
2007-01-23T16UTC+01:00,32996.2
2007-01-23T17UTC+01:00,33626.1
2007-01-23T18UTC+01:00,36206.7
2007-01-23T19UTC+01:00,37631.9
2007-01-23T20UTC+01:00,36278.5
2007-01-23T21UTC+01:00,34951.3
2007-01-23T22UTC+01:00,32712
2007-01-23T23UTC+01:00,32470.1
2007-01-24T00UTC+01:00,29981
2007-01-24T01UTC+01:00,27008.8
2007-01-24T02UTC+01:00,25379.3
2007-01-24T03UTC+01:00,24303.8
2007-01-24T04UTC+01:00,24113.2
2007-01-24T05UTC+01:00,24173.3
2007-01-24T06UTC+01:00,26102.7
2007-01-24T07UTC+01:00,30292
2007-01-24T08UTC+01:00,34167.1
2007-01-24T09UTC+01:00,35850.4
2007-01-24T10UTC+01:00,37830.4
2007-01-24T11UTC+01:00,37889.6
2007-01-24T12UTC+01:00,37650.2
2007-01-24T13UTC+01:00,36259.4
2007-01-24T14UTC+01:00,34490.5
2007-01-24T15UTC+01:00,33825.7
2007-01-24T16UTC+01:00,33814.2
2007-01-24T17UTC+01:00,34301.5
2007-01-24T18UTC+01:00,37055
2007-01-24T19UTC+01:00,38683.1
2007-01-24T20UTC+01:00,38159.3
2007-01-24T21UTC+01:00,37322.2
2007-01-24T22UTC+01:00,34794
2007-01-24T23UTC+01:00,33519.1
2007-01-25T00UTC+01:00,30025.2
2007-01-25T01UTC+01:00,26545
2007-01-25T02UTC+01:00,25356.5
2007-01-25T03UTC+01:00,24460.6
2007-01-25T04UTC+01:00,23871.9
2007-01-25T05UTC+01:00,24552.1
2007-01-25T06UTC+01:00,26919.3
2007-01-25T07UTC+01:00,30960.3
2007-01-25T08UTC+01:00,35618
2007-01-25T09UTC+01:00,36646.6
2007-01-25T10UTC+01:00,38299.3
2007-01-25T11UTC+01:00,39108.1
2007-01-25T12UTC+01:00,39628.7
2007-01-25T13UTC+01:00,38861.5
2007-01-25T14UTC+01:00,36680.7
2007-01-25T15UTC+01:00,36965.3
2007-01-25T16UTC+01:00,36923.1
2007-01-25T17UTC+01:00,36997.5
2007-01-25T18UTC+01:00,39515.2
2007-01-25T19UTC+01:00,40221.1
2007-01-25T20UTC+01:00,39395.5
2007-01-25T21UTC+01:00,38130.7
2007-01-25T22UTC+01:00,34945.7
2007-01-25T23UTC+01:00,33971.7
2007-01-26T00UTC+01:00,30392.2
2007-01-26T01UTC+01:00,27591.9
2007-01-26T02UTC+01:00,26186.8
2007-01-26T03UTC+01:00,25228.5
2007-01-26T04UTC+01:00,24292.5
2007-01-26T05UTC+01:00,24042
2007-01-26T06UTC+01:00,25691.7
2007-01-26T07UTC+01:00,29989.7
2007-01-26T08UTC+01:00,34351
2007-01-26T09UTC+01:00,36153
2007-01-26T10UTC+01:00,38397.5
2007-01-26T11UTC+01:00,38600.2
2007-01-26T12UTC+01:00,38548.2
