FECHAHORA,DEM
2015-01-06T20UTC+01:00,3221.153
2015-01-06T21UTC+01:00,3226.432
2015-01-06T22UTC+01:00,3281.334
2015-01-06T23UTC+01:00,3315.421
2015-01-07T00UTC+01:00,3411.241
2015-01-07T01UTC+01:00,3417.097
2015-01-07T02UTC+01:00,3385.73
2015-01-07T03UTC+01:00,3418.344
2015-01-07T04UTC+01:00,3514.759
2015-01-07T05UTC+01:00,3867.867
2015-01-07T06UTC+01:00,4845.403
2015-01-07T07UTC+01:00,5697.098
2015-01-07T08UTC+01:00,6261.099
2015-01-07T09UTC+01:00,6582.169
2015-01-07T10UTC+01:00,6694.879
2015-01-07T11UTC+01:00,6778.532
2015-01-07T12UTC+01:00,6773.234
2015-01-07T13UTC+01:00,6603.524
2015-01-07T14UTC+01:00,6381.09
2015-01-07T15UTC+01:00,6358.502
2015-01-07T16UTC+01:00,6343.716
2015-01-07T17UTC+01:00,6286.271
2015-01-07T18UTC+01:00,6252.291
2015-01-07T19UTC+01:00,6144.712
2015-01-07T20UTC+01:00,5960.257
2015-01-07T21UTC+01:00,5615.467
2015-01-07T22UTC+01:00,4946.298
2015-01-07T23UTC+01:00,4742.09
2015-01-08T00UTC+01:00,4772.627
2015-01-08T01UTC+01:00,4721.644
2015-01-08T02UTC+01:00,4631.532
2015-01-08T03UTC+01:00,4635.434
2015-01-08T04UTC+01:00,4674.789
2015-01-08T05UTC+01:00,4866.265
2015-01-08T06UTC+01:00,5588.282
2015-01-08T07UTC+01:00,6288.622
2015-01-08T08UTC+01:00,6758.261
2015-01-08T09UTC+01:00,6982.252
2015-01-08T10UTC+01:00,7029.755
2015-01-08T11UTC+01:00,7063.135
2015-01-08T12UTC+01:00,6997.591
2015-01-08T13UTC+01:00,6793.078
2015-01-08T14UTC+01:00,6555.742
2015-01-08T15UTC+01:00,6565.193
2015-01-08T16UTC+01:00,6524.241
2015-01-08T17UTC+01:00,6453.233
2015-01-08T18UTC+01:00,6398.773
2015-01-08T19UTC+01:00,6272.599
2015-01-08T20UTC+01:00,6061.483
2015-01-08T21UTC+01:00,5703.052
2015-01-08T22UTC+01:00,5024.201
2015-01-08T23UTC+01:00,4796.114
2015-01-09T00UTC+01:00,4847.422
2015-01-09T01UTC+01:00,4801.943
2015-01-09T02UTC+01:00,4713.554
2015-01-09T03UTC+01:00,4701.962
2015-01-09T04UTC+01:00,4733.428
2015-01-09T05UTC+01:00,4930.563
2015-01-09T06UTC+01:00,5636.367
2015-01-09T07UTC+01:00,6346.808
2015-01-09T08UTC+01:00,6793.202
2015-01-09T09UTC+01:00,7008.517
2015-01-09T10UTC+01:00,7026.774
2015-01-09T11UTC+01:00,7051.413
2015-01-09T12UTC+01:00,6972.23
2015-01-09T13UTC+01:00,6752.941
2015-01-09T14UTC+01:00,6492.499
2015-01-09T15UTC+01:00,6393.939
2015-01-09T16UTC+01:00,6327.909
2015-01-09T17UTC+01:00,6244.076
2015-01-09T18UTC+01:00,6191.25
2015-01-09T19UTC+01:00,6107.076
2015-01-09T20UTC+01:00,5912.707
2015-01-09T21UTC+01:00,5521.55
2015-01-09T22UTC+01:00,4820.26
2015-01-09T23UTC+01:00,4576.469
2015-01-10T00UTC+01:00,4609.604
2015-01-10T01UTC+01:00,4548.323
2015-01-10T02UTC+01:00,4440.395
2015-01-10T03UTC+01:00,4357.821
2015-01-10T04UTC+01:00,4323.422
2015-01-10T05UTC+01:00,4237.062
2015-01-10T06UTC+01:00,4307.947
2015-01-10T07UTC+01:00,4525.595
2015-01-10T08UTC+01:00,4683.081
2015-01-10T09UTC+01:00,4855.177
2015-01-10T10UTC+01:00,4931.945
2015-01-10T11UTC+01:00,4949.827
2015-01-10T12UTC+01:00,4889.57
2015-01-10T13UTC+01:00,4713.213
2015-01-10T14UTC+01:00,4504.294
2015-01-10T15UTC+01:00,4425.778
2015-01-10T16UTC+01:00,4401.624
2015-01-10T17UTC+01:00,4389.116
2015-01-10T18UTC+01:00,4460.491
2015-01-10T19UTC+01:00,4459.713
2015-01-10T20UTC+01:00,4372.715
2015-01-10T21UTC+01:00,4153.426
2015-01-10T22UTC+01:00,3677.958
2015-01-10T23UTC+01:00,3520.12
2015-01-11T00UTC+01:00,3467.971
2015-01-11T01UTC+01:00,3419.462
2015-01-11T02UTC+01:00,3346.257
2015-01-11T03UTC+01:00,3303.557
2015-01-11T04UTC+01:00,3294.167
2015-01-11T05UTC+01:00,3320.213
2015-01-11T06UTC+01:00,3442.76
2015-01-11T07UTC+01:00,3562.359
2015-01-11T08UTC+01:00,3634.362
2015-01-11T09UTC+01:00,3685.396
2015-01-11T10UTC+01:00,3767.015
2015-01-11T11UTC+01:00,3790.789
2015-01-11T12UTC+01:00,3813.619
2015-01-11T13UTC+01:00,3778.92
2015-01-11T14UTC+01:00,3738.664
2015-01-11T15UTC+01:00,3711.485
2015-01-11T16UTC+01:00,3701.085
2015-01-11T17UTC+01:00,3702.272
2015-01-11T18UTC+01:00,3813.585
2015-01-11T19UTC+01:00,3862.837
2015-01-11T20UTC+01:00,3865.132
2015-01-11T21UTC+01:00,3831.517
2015-01-11T22UTC+01:00,3794.048
2015-01-11T23UTC+01:00,3787.583
2015-01-12T00UTC+01:00,3819.647
2015-01-12T01UTC+01:00,3791.755
2015-01-12T02UTC+01:00,3761.425
2015-01-12T03UTC+01:00,3794.832
2015-01-12T04UTC+01:00,3893.838
2015-01-12T05UTC+01:00,4235.399
2015-01-12T06UTC+01:00,5238.504
2015-01-12T07UTC+01:00,6080.728
2015-01-12T08UTC+01:00,6638.507
2015-01-12T09UTC+01:00,6916.675
2015-01-12T10UTC+01:00,6976.519
2015-01-12T11UTC+01:00,7031.978
2015-01-12T12UTC+01:00,6983.804
2015-01-12T13UTC+01:00,6794.23
2015-01-12T14UTC+01:00,6578.546
2015-01-12T15UTC+01:00,6568.807
2015-01-12T16UTC+01:00,6552.967
2015-01-12T17UTC+01:00,6494.333
2015-01-12T18UTC+01:00,6430.728
2015-01-12T19UTC+01:00,6313.161
2015-01-12T20UTC+01:00,6107.336
2015-01-12T21UTC+01:00,5757.569
2015-01-12T22UTC+01:00,5087.344
2015-01-12T23UTC+01:00,4867.389
2015-01-13T00UTC+01:00,4920.009
2015-01-13T01UTC+01:00,4856.796
2015-01-13T02UTC+01:00,4766.253
2015-01-13T03UTC+01:00,4760.698
2015-01-13T04UTC+01:00,4800.179
2015-01-13T05UTC+01:00,4998.748
2015-01-13T06UTC+01:00,5693.505
2015-01-13T07UTC+01:00,6398.676
2015-01-13T08UTC+01:00,6845.871
2015-01-13T09UTC+01:00,7060.661
2015-01-13T10UTC+01:00,7078.208
2015-01-13T11UTC+01:00,7109.083
2015-01-13T12UTC+01:00,7045.127
2015-01-13T13UTC+01:00,6867.714
2015-01-13T14UTC+01:00,6647.239
2015-01-13T15UTC+01:00,6623.192
2015-01-13T16UTC+01:00,6605.965
2015-01-13T17UTC+01:00,6530.045
2015-01-13T18UTC+01:00,6470.722
2015-01-13T19UTC+01:00,6345.457
2015-01-13T20UTC+01:00,6129.577
2015-01-13T21UTC+01:00,5772.251
2015-01-13T22UTC+01:00,5106.117
2015-01-13T23UTC+01:00,4907.037
2015-01-14T00UTC+01:00,4960.929
2015-01-14T01UTC+01:00,4898.309
2015-01-14T02UTC+01:00,4818.491
2015-01-14T03UTC+01:00,4812.62
2015-01-14T04UTC+01:00,4848.507
2015-01-14T05UTC+01:00,5043.457
2015-01-14T06UTC+01:00,5724.39
2015-01-14T07UTC+01:00,6445.251
2015-01-14T08UTC+01:00,6869.292
2015-01-14T09UTC+01:00,7073.691
2015-01-14T10UTC+01:00,7116.203
2015-01-14T11UTC+01:00,7148.203
2015-01-14T12UTC+01:00,7075.461
2015-01-14T13UTC+01:00,6889.738
2015-01-14T14UTC+01:00,6670.126
2015-01-14T15UTC+01:00,6652.534
2015-01-14T16UTC+01:00,6627.81
2015-01-14T17UTC+01:00,6548.487
2015-01-14T18UTC+01:00,6478.881
2015-01-14T19UTC+01:00,6355.197
2015-01-14T20UTC+01:00,6150.594
2015-01-14T21UTC+01:00,5796.252
2015-01-14T22UTC+01:00,5157.984
2015-01-14T23UTC+01:00,4955.715
2015-01-15T00UTC+01:00,5011.889
2015-01-15T01UTC+01:00,4961.563
2015-01-15T02UTC+01:00,4853.018
2015-01-15T03UTC+01:00,4849.183
2015-01-15T04UTC+01:00,4876.779
2015-01-15T05UTC+01:00,5066.618
2015-01-15T06UTC+01:00,5731.973
2015-01-15T07UTC+01:00,6430.075
2015-01-15T08UTC+01:00,6853.787
2015-01-15T09UTC+01:00,7061.017
2015-01-15T10UTC+01:00,7096.777
2015-01-15T11UTC+01:00,7135.369
2015-01-15T12UTC+01:00,7091.794
2015-01-15T13UTC+01:00,6899.237
2015-01-15T14UTC+01:00,6691.359
2015-01-15T15UTC+01:00,6685.633
2015-01-15T16UTC+01:00,6668.752
2015-01-15T17UTC+01:00,6590.692
2015-01-15T18UTC+01:00,6484.262
2015-01-15T19UTC+01:00,6352.688
2015-01-15T20UTC+01:00,6149.847
2015-01-15T21UTC+01:00,5807.166
2015-01-15T22UTC+01:00,5151.846
2015-01-15T23UTC+01:00,4944.447
2015-01-16T00UTC+01:00,5029.797
2015-01-16T01UTC+01:00,4984.121
2015-01-16T02UTC+01:00,4884.91
2015-01-16T03UTC+01:00,4868.007
2015-01-16T04UTC+01:00,4902.832
2015-01-16T05UTC+01:00,5072.69
2015-01-16T06UTC+01:00,5746.046
2015-01-16T07UTC+01:00,6415.049
2015-01-16T08UTC+01:00,6793.795
2015-01-16T09UTC+01:00,6977.521
2015-01-16T10UTC+01:00,6994.186
2015-01-16T11UTC+01:00,7017.419
2015-01-16T12UTC+01:00,6972.251
2015-01-16T13UTC+01:00,6764.932
2015-01-16T14UTC+01:00,6528.301
2015-01-16T15UTC+01:00,6469.909
2015-01-16T16UTC+01:00,6417.704
2015-01-16T17UTC+01:00,6344.23
2015-01-16T18UTC+01:00,6273.24
2015-01-16T19UTC+01:00,6189.48
2015-01-16T20UTC+01:00,5982.585
2015-01-16T21UTC+01:00,5597.521
2015-01-16T22UTC+01:00,4876.907
2015-01-16T23UTC+01:00,4634.859
2015-01-17T00UTC+01:00,4696.567
2015-01-17T01UTC+01:00,4639.422
2015-01-17T02UTC+01:00,4514.773
2015-01-17T03UTC+01:00,4445.209
2015-01-17T04UTC+01:00,4392.406
2015-01-17T05UTC+01:00,4315.851
2015-01-17T06UTC+01:00,4396.381
2015-01-17T07UTC+01:00,4609.38
2015-01-17T08UTC+01:00,4759.96
2015-01-17T09UTC+01:00,4915.548
2015-01-17T10UTC+01:00,4986.461
2015-01-17T11UTC+01:00,4995.364
2015-01-17T12UTC+01:00,4925.46
2015-01-17T13UTC+01:00,4750.265
2015-01-17T14UTC+01:00,4541.402
2015-01-17T15UTC+01:00,4457.718
2015-01-17T16UTC+01:00,4439.593
2015-01-17T17UTC+01:00,4443.471
2015-01-17T18UTC+01:00,4537.213
2015-01-17T19UTC+01:00,4556.819
2015-01-17T20UTC+01:00,4482.817
2015-01-17T21UTC+01:00,4263.913
2015-01-17T22UTC+01:00,3783.372
2015-01-17T23UTC+01:00,3631.183
2015-01-18T00UTC+01:00,3574.431
2015-01-18T01UTC+01:00,3517.614
2015-01-18T02UTC+01:00,3441.768
2015-01-18T03UTC+01:00,3394.04
2015-01-18T04UTC+01:00,3377.64
2015-01-18T05UTC+01:00,3387.282
2015-01-18T06UTC+01:00,3480.705
2015-01-18T07UTC+01:00,3592.895
2015-01-18T08UTC+01:00,3637.165
2015-01-18T09UTC+01:00,3652.287
2015-01-18T10UTC+01:00,3700.444
2015-01-18T11UTC+01:00,3719.754
2015-01-18T12UTC+01:00,3725.517
2015-01-18T13UTC+01:00,3691.429
2015-01-18T14UTC+01:00,3667.395
2015-01-18T15UTC+01:00,3659.482
2015-01-18T16UTC+01:00,3658.526
2015-01-18T17UTC+01:00,3682.76
2015-01-18T18UTC+01:00,3766.648
2015-01-18T19UTC+01:00,3779.261
2015-01-18T20UTC+01:00,3771.722
2015-01-18T21UTC+01:00,3731.794
2015-01-18T22UTC+01:00,3795.26
2015-01-18T23UTC+01:00,3809.617
2015-01-19T00UTC+01:00,3863.095
2015-01-19T01UTC+01:00,3867.67
2015-01-19T02UTC+01:00,3831.86
2015-01-19T03UTC+01:00,3846.723
2015-01-19T04UTC+01:00,3939.874
2015-01-19T05UTC+01:00,4257.77
2015-01-19T06UTC+01:00,5231.491
2015-01-19T07UTC+01:00,6056.863
2015-01-19T08UTC+01:00,6654.709
2015-01-19T09UTC+01:00,6974.001
2015-01-19T10UTC+01:00,7071.379
2015-01-19T11UTC+01:00,7140.866
2015-01-19T12UTC+01:00,7110.1
2015-01-19T13UTC+01:00,6935.26
2015-01-19T14UTC+01:00,6720.902
2015-01-19T15UTC+01:00,6694.31
2015-01-19T16UTC+01:00,6673.972
2015-01-19T17UTC+01:00,6595.259
2015-01-19T18UTC+01:00,6495.488
2015-01-19T19UTC+01:00,6383.76
2015-01-19T20UTC+01:00,6171.095
2015-01-19T21UTC+01:00,5783.137
2015-01-19T22UTC+01:00,5109.54
2015-01-19T23UTC+01:00,4896.719
2015-01-20T00UTC+01:00,4969.037
2015-01-20T01UTC+01:00,4900.266
2015-01-20T02UTC+01:00,4823.112
2015-01-20T03UTC+01:00,4823.931
2015-01-20T04UTC+01:00,4880.348
2015-01-20T05UTC+01:00,5066.642
2015-01-20T06UTC+01:00,5766.433
2015-01-20T07UTC+01:00,6486.886
2015-01-20T08UTC+01:00,6925.288
2015-01-20T09UTC+01:00,7154.523
2015-01-20T10UTC+01:00,7190.015
2015-01-20T11UTC+01:00,7224.555
2015-01-20T12UTC+01:00,7168.259
2015-01-20T13UTC+01:00,6968.424
2015-01-20T14UTC+01:00,6757.568
2015-01-20T15UTC+01:00,6720.24
2015-01-20T16UTC+01:00,6710.959
2015-01-20T17UTC+01:00,6634.75
2015-01-20T18UTC+01:00,6553.117
2015-01-20T19UTC+01:00,6425.459
2015-01-20T20UTC+01:00,6219.212
2015-01-20T21UTC+01:00,5840.919
2015-01-20T22UTC+01:00,5182.186
2015-01-20T23UTC+01:00,4966.825
2015-01-21T00UTC+01:00,5035.964
2015-01-21T01UTC+01:00,4975.921
2015-01-21T02UTC+01:00,4884.41
2015-01-21T03UTC+01:00,4879.881
2015-01-21T04UTC+01:00,4921.19
2015-01-21T05UTC+01:00,5119.036
2015-01-21T06UTC+01:00,5821.885
2015-01-21T07UTC+01:00,6529.715
2015-01-21T08UTC+01:00,6970.111
2015-01-21T09UTC+01:00,7200.283
2015-01-21T10UTC+01:00,7229.962
2015-01-21T11UTC+01:00,7254.101
2015-01-21T12UTC+01:00,7196.329
2015-01-21T13UTC+01:00,6999.781
2015-01-21T14UTC+01:00,6780.795
2015-01-21T15UTC+01:00,6780.913
2015-01-21T16UTC+01:00,6762.525
2015-01-21T17UTC+01:00,6690.586
2015-01-21T18UTC+01:00,6563.77
2015-01-21T19UTC+01:00,6433.077
2015-01-21T20UTC+01:00,6230.728
2015-01-21T21UTC+01:00,5862.285
2015-01-21T22UTC+01:00,5185.862
2015-01-21T23UTC+01:00,4985.841
2015-01-22T00UTC+01:00,5055.379
2015-01-22T01UTC+01:00,5001.919
2015-01-22T02UTC+01:00,4910.835
2015-01-22T03UTC+01:00,4920.058
2015-01-22T04UTC+01:00,4945.501
2015-01-22T05UTC+01:00,5132.522
2015-01-22T06UTC+01:00,5805.225
2015-01-22T07UTC+01:00,6504.244
2015-01-22T08UTC+01:00,6938.735
2015-01-22T09UTC+01:00,7137.251
2015-01-22T10UTC+01:00,7151.783
2015-01-22T11UTC+01:00,7175.145
2015-01-22T12UTC+01:00,7116.978
2015-01-22T13UTC+01:00,6937.273
2015-01-22T14UTC+01:00,6727.64
2015-01-22T15UTC+01:00,6714.265
2015-01-22T16UTC+01:00,6684.542
2015-01-22T17UTC+01:00,6598.149
2015-01-22T18UTC+01:00,6490.268
2015-01-22T19UTC+01:00,6387.859
2015-01-22T20UTC+01:00,6176.305
2015-01-22T21UTC+01:00,5811.244
2015-01-22T22UTC+01:00,5163.393
2015-01-22T23UTC+01:00,4955.2
2015-01-23T00UTC+01:00,5055.946
2015-01-23T01UTC+01:00,4977.297
2015-01-23T02UTC+01:00,4896.033
2015-01-23T03UTC+01:00,4892.941
2015-01-23T04UTC+01:00,4926.236
2015-01-23T05UTC+01:00,5119.229
2015-01-23T06UTC+01:00,5783.241
2015-01-23T07UTC+01:00,6492.216
2015-01-23T08UTC+01:00,6910.882
2015-01-23T09UTC+01:00,7123.036
2015-01-23T10UTC+01:00,7120.531
2015-01-23T11UTC+01:00,7127.504
2015-01-23T12UTC+01:00,7055.561
2015-01-23T13UTC+01:00,6829.871
2015-01-23T14UTC+01:00,6582.406
2015-01-23T15UTC+01:00,6501.392
2015-01-23T16UTC+01:00,6440.15
2015-01-23T17UTC+01:00,6330.653
2015-01-23T18UTC+01:00,6251.76
2015-01-23T19UTC+01:00,6182.926
2015-01-23T20UTC+01:00,5985.253
2015-01-23T21UTC+01:00,5605.073
2015-01-23T22UTC+01:00,4876.97
2015-01-23T23UTC+01:00,4648.563
2015-01-24T00UTC+01:00,4694.508
2015-01-24T01UTC+01:00,4633.446
2015-01-24T02UTC+01:00,4524.91
2015-01-24T03UTC+01:00,4455.545
2015-01-24T04UTC+01:00,4393.619
2015-01-24T05UTC+01:00,4292.284
2015-01-24T06UTC+01:00,4393.011
2015-01-24T07UTC+01:00,4623.62
2015-01-24T08UTC+01:00,4802.595
2015-01-24T09UTC+01:00,4967.528
2015-01-24T10UTC+01:00,5046.797
2015-01-24T11UTC+01:00,5044.301
2015-01-24T12UTC+01:00,4975.809
2015-01-24T13UTC+01:00,4795.022
2015-01-24T14UTC+01:00,4571.087
2015-01-24T15UTC+01:00,4486.225
2015-01-24T16UTC+01:00,4453.282
2015-01-24T17UTC+01:00,4451.102
2015-01-24T18UTC+01:00,4515.683
2015-01-24T19UTC+01:00,4556.925
2015-01-24T20UTC+01:00,4447.871
2015-01-24T21UTC+01:00,4230.191
2015-01-24T22UTC+01:00,3753.333
2015-01-24T23UTC+01:00,3575.305
2015-01-25T00UTC+01:00,3526.465
2015-01-25T01UTC+01:00,3469.708
2015-01-25T02UTC+01:00,3399.723
2015-01-25T03UTC+01:00,3358.6
2015-01-25T04UTC+01:00,3339.138
2015-01-25T05UTC+01:00,3361.338
2015-01-25T06UTC+01:00,3461.198
2015-01-25T07UTC+01:00,3571.718
2015-01-25T08UTC+01:00,3607.44
2015-01-25T09UTC+01:00,3635.102
2015-01-25T10UTC+01:00,3681.014
2015-01-25T11UTC+01:00,3723.205
2015-01-25T12UTC+01:00,3725.367
2015-01-25T13UTC+01:00,3701.327
2015-01-25T14UTC+01:00,3654.815
2015-01-25T15UTC+01:00,3639.659
2015-01-25T16UTC+01:00,3625.619
2015-01-25T17UTC+01:00,3618.4
2015-01-25T18UTC+01:00,3712.426
2015-01-25T19UTC+01:00,3772.077
2015-01-25T20UTC+01:00,3771.177
2015-01-25T21UTC+01:00,3744.41
2015-01-25T22UTC+01:00,3800.004
2015-01-25T23UTC+01:00,3813.099
2015-01-26T00UTC+01:00,3847.653
2015-01-26T01UTC+01:00,3843.83
2015-01-26T02UTC+01:00,3804.885
2015-01-26T03UTC+01:00,3853.004
2015-01-26T04UTC+01:00,3941.917
2015-01-26T05UTC+01:00,4282.516
2015-01-26T06UTC+01:00,5277.026
2015-01-26T07UTC+01:00,6157.545
2015-01-26T08UTC+01:00,6721.671
2015-01-26T09UTC+01:00,7012.935
2015-01-26T10UTC+01:00,7090.13
2015-01-26T11UTC+01:00,7120.517
2015-01-26T12UTC+01:00,7078.746
2015-01-26T13UTC+01:00,6880.273
2015-01-26T14UTC+01:00,6661.36
2015-01-26T15UTC+01:00,6650.47
2015-01-26T16UTC+01:00,6620.825
2015-01-26T17UTC+01:00,6542.911
2015-01-26T18UTC+01:00,6430.73
2015-01-26T19UTC+01:00,6342.976
2015-01-26T20UTC+01:00,6134.871
2015-01-26T21UTC+01:00,5770.446
2015-01-26T22UTC+01:00,5101.32
2015-01-26T23UTC+01:00,4877.987
2015-01-27T00UTC+01:00,4952.26
2015-01-27T01UTC+01:00,4894.891
2015-01-27T02UTC+01:00,4806.721
2015-01-27T03UTC+01:00,4815.199
2015-01-27T04UTC+01:00,4864.62
2015-01-27T05UTC+01:00,5054.918
2015-01-27T06UTC+01:00,5755.992
2015-01-27T07UTC+01:00,6480.76
2015-01-27T08UTC+01:00,6917.955
2015-01-27T09UTC+01:00,7152.424
2015-01-27T10UTC+01:00,7157.615
2015-01-27T11UTC+01:00,7174.177
2015-01-27T12UTC+01:00,7111.304
2015-01-27T13UTC+01:00,6920.441
2015-01-27T14UTC+01:00,6706.402
2015-01-27T15UTC+01:00,6694.588
2015-01-27T16UTC+01:00,6671.441
2015-01-27T17UTC+01:00,6568.777
2015-01-27T18UTC+01:00,6446.578
2015-01-27T19UTC+01:00,6360.334
2015-01-27T20UTC+01:00,6159.497
2015-01-27T21UTC+01:00,5816.227
2015-01-27T22UTC+01:00,5155.026
2015-01-27T23UTC+01:00,4947.559
2015-01-28T00UTC+01:00,5043.006
2015-01-28T01UTC+01:00,4978.798
2015-01-28T02UTC+01:00,4874.249
2015-01-28T03UTC+01:00,4875.538
2015-01-28T04UTC+01:00,4920.371
2015-01-28T05UTC+01:00,5107.433
2015-01-28T06UTC+01:00,5782.681
2015-01-28T07UTC+01:00,6479.139
2015-01-28T08UTC+01:00,6907.127
2015-01-28T09UTC+01:00,7117.473
2015-01-28T10UTC+01:00,7133.341
2015-01-28T11UTC+01:00,7135.748
2015-01-28T12UTC+01:00,7069.43
2015-01-28T13UTC+01:00,6870.573
2015-01-28T14UTC+01:00,6651.715
2015-01-28T15UTC+01:00,6634.123
2015-01-28T16UTC+01:00,6591.005
