FECHAHORA,DEM
2015-01-23T00UTC+01:00,8173.31
2015-01-23T01UTC+01:00,6759.891
2015-01-23T02UTC+01:00,6056.139
2015-01-23T03UTC+01:00,5697.242
2015-01-23T04UTC+01:00,5614.44
2015-01-23T05UTC+01:00,5790.179
2015-01-23T06UTC+01:00,6590.472
2015-01-23T07UTC+01:00,8490.996
2015-01-23T08UTC+01:00,9681.723
2015-01-23T09UTC+01:00,10507.461
2015-01-23T10UTC+01:00,11287.633
2015-01-23T11UTC+01:00,11138.261
2015-01-23T12UTC+01:00,10945.832
2015-01-23T13UTC+01:00,11000.892
2015-01-23T14UTC+01:00,10365.353
2015-01-23T15UTC+01:00,9843.609
2015-01-23T16UTC+01:00,9823.726
2015-01-23T17UTC+01:00,10384.069
2015-01-23T18UTC+01:00,11820.88
2015-01-23T19UTC+01:00,12759.763
2015-01-23T20UTC+01:00,12750.017
2015-01-23T21UTC+01:00,12418.566
2015-01-23T22UTC+01:00,11634.221
2015-01-23T23UTC+01:00,10187.711
2015-01-24T00UTC+01:00,8515.586
2015-01-24T01UTC+01:00,7153.791
2015-01-24T02UTC+01:00,6268.402
2015-01-24T03UTC+01:00,5793.184
2015-01-24T04UTC+01:00,5624.581
2015-01-24T05UTC+01:00,5729.937
2015-01-24T06UTC+01:00,6016.418
2015-01-24T07UTC+01:00,6587.861
2015-01-24T08UTC+01:00,7304.491
2015-01-24T09UTC+01:00,8899.938
2015-01-24T10UTC+01:00,10324.582
2015-01-24T11UTC+01:00,10599.934
2015-01-24T12UTC+01:00,10583.628
2015-01-24T13UTC+01:00,10856.818
2015-01-24T14UTC+01:00,10504.602
2015-01-24T15UTC+01:00,9527.616
2015-01-24T16UTC+01:00,9020.775
2015-01-24T17UTC+01:00,9154.963
2015-01-24T18UTC+01:00,10534.44
2015-01-24T19UTC+01:00,11456.252
2015-01-24T20UTC+01:00,11745.857
2015-01-24T21UTC+01:00,11763.117
2015-01-24T22UTC+01:00,11206.907
2015-01-24T23UTC+01:00,9932.512
2015-01-25T00UTC+01:00,8648.292
2015-01-25T01UTC+01:00,7327.38
2015-01-25T02UTC+01:00,6432.532
2015-01-25T03UTC+01:00,5932.568
2015-01-25T04UTC+01:00,5701.896
2015-01-25T05UTC+01:00,5779.564
2015-01-25T06UTC+01:00,6008.081
2015-01-25T07UTC+01:00,6356.359
2015-01-25T08UTC+01:00,6647.183
2015-01-25T09UTC+01:00,7943.883
2015-01-25T10UTC+01:00,9441.38
2015-01-25T11UTC+01:00,10031.918
2015-01-25T12UTC+01:00,9989.189
2015-01-25T13UTC+01:00,10115.974
2015-01-25T14UTC+01:00,10134.963
2015-01-25T15UTC+01:00,9221.477
2015-01-25T16UTC+01:00,8727.807
2015-01-25T17UTC+01:00,8828.074
2015-01-25T18UTC+01:00,10294.18
2015-01-25T19UTC+01:00,11426.479
2015-01-25T20UTC+01:00,12099.781
2015-01-25T21UTC+01:00,12204.353
2015-01-25T22UTC+01:00,11307.974
2015-01-25T23UTC+01:00,9710.167
2015-01-26T00UTC+01:00,7784.491
2015-01-26T01UTC+01:00,6601.67
2015-01-26T02UTC+01:00,5894.773
2015-01-26T03UTC+01:00,5580.342
2015-01-26T04UTC+01:00,5457.465
2015-01-26T05UTC+01:00,5609.108
2015-01-26T06UTC+01:00,6298.093
2015-01-26T07UTC+01:00,8018.871
2015-01-26T08UTC+01:00,8889.062
2015-01-26T09UTC+01:00,9603.605
2015-01-26T10UTC+01:00,10458.048
2015-01-26T11UTC+01:00,10560.471
2015-01-26T12UTC+01:00,10434.804
2015-01-26T13UTC+01:00,10536.863
2015-01-26T14UTC+01:00,9933.952
2015-01-26T15UTC+01:00,9298.11
2015-01-26T16UTC+01:00,9313.002
2015-01-26T17UTC+01:00,9944.684
2015-01-26T18UTC+01:00,11534.432
2015-01-26T19UTC+01:00,12783.513
2015-01-26T20UTC+01:00,12990.455
2015-01-26T21UTC+01:00,12680.597
2015-01-26T22UTC+01:00,11517.705
2015-01-26T23UTC+01:00,9692.763
2015-01-27T00UTC+01:00,7836.45
2015-01-27T01UTC+01:00,6560.428
2015-01-27T02UTC+01:00,5913.263
2015-01-27T03UTC+01:00,5576.116
2015-01-27T04UTC+01:00,5480.125
2015-01-27T05UTC+01:00,5649.325
2015-01-27T06UTC+01:00,6390.863
2015-01-27T07UTC+01:00,8209.626
2015-01-27T08UTC+01:00,9198.521
2015-01-27T09UTC+01:00,9886.867
2015-01-27T10UTC+01:00,10625.878
2015-01-27T11UTC+01:00,10582.332
2015-01-27T12UTC+01:00,10470.82
2015-01-27T13UTC+01:00,10593.706
2015-01-27T14UTC+01:00,9982.366
2015-01-27T15UTC+01:00,9418.038
2015-01-27T16UTC+01:00,9500.614
2015-01-27T17UTC+01:00,10223.056
2015-01-27T18UTC+01:00,11749.2
2015-01-27T19UTC+01:00,12817.83
2015-01-27T20UTC+01:00,12963.256
2015-01-27T21UTC+01:00,12551.807
2015-01-27T22UTC+01:00,11504.394
2015-01-27T23UTC+01:00,9696.338
2015-01-28T00UTC+01:00,7848.464
2015-01-28T01UTC+01:00,6576.608
2015-01-28T02UTC+01:00,5924.385
2015-01-28T03UTC+01:00,5577.349
2015-01-28T04UTC+01:00,5475.867
2015-01-28T05UTC+01:00,5644.481
2015-01-28T06UTC+01:00,6384.415
2015-01-28T07UTC+01:00,8189.969
2015-01-28T08UTC+01:00,9175.769
2015-01-28T09UTC+01:00,9860.621
2015-01-28T10UTC+01:00,10588.441
2015-01-28T11UTC+01:00,10540.231
2015-01-28T12UTC+01:00,10423.08
2015-01-28T13UTC+01:00,10531.531
2015-01-28T14UTC+01:00,9912.007
2015-01-28T15UTC+01:00,9349.047
2015-01-28T16UTC+01:00,9428.84
