FECHAHORA,DEM
2015-01-04T00UTC+01:00,1053.165
2015-01-04T01UTC+01:00,1033.021
2015-01-04T02UTC+01:00,1007.143
2015-01-04T03UTC+01:00,992.266
2015-01-04T04UTC+01:00,986.161
2015-01-04T05UTC+01:00,996.145
2015-01-04T06UTC+01:00,1040.353
2015-01-04T07UTC+01:00,1125.963
2015-01-04T08UTC+01:00,1135.109
2015-01-04T09UTC+01:00,1203
2015-01-04T10UTC+01:00,1240.352
2015-01-04T11UTC+01:00,1244.256
2015-01-04T12UTC+01:00,1233.635
2015-01-04T13UTC+01:00,1171.735
2015-01-04T14UTC+01:00,1118.659
2015-01-04T15UTC+01:00,1084.685
2015-01-04T16UTC+01:00,1079.112
2015-01-04T17UTC+01:00,1076.764
2015-01-04T18UTC+01:00,1122.216
2015-01-04T19UTC+01:00,1128.273
2015-01-04T20UTC+01:00,1109.413
2015-01-04T21UTC+01:00,1064.237
2015-01-04T22UTC+01:00,1013.097
2015-01-04T23UTC+01:00,981.023
2015-01-05T00UTC+01:00,1035.003
2015-01-05T01UTC+01:00,1029.695
2015-01-05T02UTC+01:00,1014.922
2015-01-05T03UTC+01:00,1017.898
2015-01-05T04UTC+01:00,1038.741
2015-01-05T05UTC+01:00,1093.595
2015-01-05T06UTC+01:00,1264.249
2015-01-05T07UTC+01:00,1543.981
2015-01-05T08UTC+01:00,1705.972
2015-01-05T09UTC+01:00,1890.482
2015-01-05T10UTC+01:00,1929.392
2015-01-05T11UTC+01:00,1933.847
2015-01-05T12UTC+01:00,1890.368
2015-01-05T13UTC+01:00,1727.269
2015-01-05T14UTC+01:00,1561.486
2015-01-05T15UTC+01:00,1498.553
2015-01-05T16UTC+01:00,1485.514
2015-01-05T17UTC+01:00,1462.559
2015-01-05T18UTC+01:00,1502.635
2015-01-05T19UTC+01:00,1445.666
2015-01-05T20UTC+01:00,1358.533
2015-01-05T21UTC+01:00,1218.69
2015-01-05T22UTC+01:00,1050.263
2015-01-05T23UTC+01:00,1002.621
2015-01-06T00UTC+01:00,1053.814
2015-01-06T01UTC+01:00,1040.605
2015-01-06T02UTC+01:00,1018.034
2015-01-06T03UTC+01:00,1004.389
2015-01-06T04UTC+01:00,998.943
2015-01-06T05UTC+01:00,1004.551
2015-01-06T06UTC+01:00,1050.348
2015-01-06T07UTC+01:00,1134.291
2015-01-06T08UTC+01:00,1081.455
2015-01-06T09UTC+01:00,1102.2
2015-01-06T10UTC+01:00,1118.18
2015-01-06T11UTC+01:00,1123.713
2015-01-06T12UTC+01:00,1107.857
2015-01-06T13UTC+01:00,1065.779
2015-01-06T14UTC+01:00,1027.705
2015-01-06T15UTC+01:00,1008.003
2015-01-06T16UTC+01:00,996.733
2015-01-06T17UTC+01:00,991.303
2015-01-06T18UTC+01:00,1057.679
2015-01-06T19UTC+01:00,1063.995
2015-01-06T20UTC+01:00,1042.338
2015-01-06T21UTC+01:00,1014.423
2015-01-06T22UTC+01:00,966.361
2015-01-06T23UTC+01:00,954.93
2015-01-07T00UTC+01:00,1087.41
2015-01-07T01UTC+01:00,1080.883
2015-01-07T02UTC+01:00,1063.108
2015-01-07T03UTC+01:00,1053.335
2015-01-07T04UTC+01:00,1059.988
2015-01-07T05UTC+01:00,1124.459
2015-01-07T06UTC+01:00,1395.262
2015-01-07T07UTC+01:00,1813.752
2015-01-07T08UTC+01:00,2146.689
2015-01-07T09UTC+01:00,2397.249
2015-01-07T10UTC+01:00,2443.201
2015-01-07T11UTC+01:00,2468.984
2015-01-07T12UTC+01:00,2418.219
2015-01-07T13UTC+01:00,2191.024
2015-01-07T14UTC+01:00,1982.706
2015-01-07T15UTC+01:00,1964.985
2015-01-07T16UTC+01:00,1982.176
2015-01-07T17UTC+01:00,1964.55
2015-01-07T18UTC+01:00,1978.932
2015-01-07T19UTC+01:00,1859.2
2015-01-07T20UTC+01:00,1705.185
2015-01-07T21UTC+01:00,1502.598
2015-01-07T22UTC+01:00,1254.152
2015-01-07T23UTC+01:00,1169.792
2015-01-08T00UTC+01:00,1261.275
2015-01-08T01UTC+01:00,1242.621
2015-01-08T02UTC+01:00,1216.928
2015-01-08T03UTC+01:00,1203.51
2015-01-08T04UTC+01:00,1206.251
2015-01-08T05UTC+01:00,1263.438
2015-01-08T06UTC+01:00,1519.884
2015-01-08T07UTC+01:00,1941.495
2015-01-08T08UTC+01:00,2279.732
2015-01-08T09UTC+01:00,2515.946
2015-01-08T10UTC+01:00,2536.872
2015-01-08T11UTC+01:00,2542.372
2015-01-08T12UTC+01:00,2485.85
2015-01-08T13UTC+01:00,2249.263
2015-01-08T14UTC+01:00,2029.127
2015-01-08T15UTC+01:00,2017.904
2015-01-08T16UTC+01:00,2039.095
2015-01-08T17UTC+01:00,2012.222
2015-01-08T18UTC+01:00,2023.505
2015-01-08T19UTC+01:00,1895.994
2015-01-08T20UTC+01:00,1741.645
2015-01-08T21UTC+01:00,1528.95
2015-01-08T22UTC+01:00,1266.265
2015-01-08T23UTC+01:00,1182.686
2015-01-09T00UTC+01:00,1278.877
2015-01-09T01UTC+01:00,1256.947
2015-01-09T02UTC+01:00,1232.765
2015-01-09T03UTC+01:00,1215.992
2015-01-09T04UTC+01:00,1219.655
2015-01-09T05UTC+01:00,1278.299
2015-01-09T06UTC+01:00,1537.13
2015-01-09T07UTC+01:00,1966.489
2015-01-09T08UTC+01:00,2288.301
2015-01-09T09UTC+01:00,2514.567
2015-01-09T10UTC+01:00,2521.701
2015-01-09T11UTC+01:00,2513.809
2015-01-09T12UTC+01:00,2445.843
2015-01-09T13UTC+01:00,2198.529
2015-01-09T14UTC+01:00,1945.594
2015-01-09T15UTC+01:00,1892.122
2015-01-09T16UTC+01:00,1895.715
2015-01-09T17UTC+01:00,1865.224
2015-01-09T18UTC+01:00,1910.684
2015-01-09T19UTC+01:00,1818.541
2015-01-09T20UTC+01:00,1683.721
2015-01-09T21UTC+01:00,1480.671
2015-01-09T22UTC+01:00,1223.03
2015-01-09T23UTC+01:00,1137.006
2015-01-10T00UTC+01:00,1202.549
2015-01-10T01UTC+01:00,1181.733
2015-01-10T02UTC+01:00,1153.482
2015-01-10T03UTC+01:00,1132.554
2015-01-10T04UTC+01:00,1128.571
2015-01-10T05UTC+01:00,1137.535
2015-01-10T06UTC+01:00,1226.678
2015-01-10T07UTC+01:00,1396.835
2015-01-10T08UTC+01:00,1474.964
2015-01-10T09UTC+01:00,1598.437
2015-01-10T10UTC+01:00,1648.316
2015-01-10T11UTC+01:00,1655.575
2015-01-10T12UTC+01:00,1617.289
2015-01-10T13UTC+01:00,1487.486
2015-01-10T14UTC+01:00,1363.245
2015-01-10T15UTC+01:00,1307.475
2015-01-10T16UTC+01:00,1292.73
2015-01-10T17UTC+01:00,1290.912
2015-01-10T18UTC+01:00,1349.65
2015-01-10T19UTC+01:00,1351.681
2015-01-10T20UTC+01:00,1307.947
2015-01-10T21UTC+01:00,1214.63
2015-01-10T22UTC+01:00,1084.548
2015-01-10T23UTC+01:00,1031.43
2015-01-11T00UTC+01:00,1072.095
2015-01-11T01UTC+01:00,1053.629
2015-01-11T02UTC+01:00,1029.098
2015-01-11T03UTC+01:00,1012.675
2015-01-11T04UTC+01:00,1003.994
2015-01-11T05UTC+01:00,1012.63
2015-01-11T06UTC+01:00,1058.107
2015-01-11T07UTC+01:00,1137.354
2015-01-11T08UTC+01:00,1127.071
2015-01-11T09UTC+01:00,1194.215
2015-01-11T10UTC+01:00,1228.734
2015-01-11T11UTC+01:00,1235.062
2015-01-11T12UTC+01:00,1225.11
2015-01-11T13UTC+01:00,1162.295
2015-01-11T14UTC+01:00,1108.854
2015-01-11T15UTC+01:00,1074.89
2015-01-11T16UTC+01:00,1069.693
2015-01-11T17UTC+01:00,1065.797
2015-01-11T18UTC+01:00,1115.312
2015-01-11T19UTC+01:00,1126.451
2015-01-11T20UTC+01:00,1110.021
2015-01-11T21UTC+01:00,1071.549
2015-01-11T22UTC+01:00,1036.734
2015-01-11T23UTC+01:00,1014.265
2015-01-12T00UTC+01:00,1075.442
2015-01-12T01UTC+01:00,1073.079
2015-01-12T02UTC+01:00,1063.49
2015-01-12T03UTC+01:00,1069.109
2015-01-12T04UTC+01:00,1094.612
2015-01-12T05UTC+01:00,1173.266
2015-01-12T06UTC+01:00,1466.204
2015-01-12T07UTC+01:00,1912.018
2015-01-12T08UTC+01:00,2258.302
2015-01-12T09UTC+01:00,2512.704
2015-01-12T10UTC+01:00,2534.261
2015-01-12T11UTC+01:00,2536.071
2015-01-12T12UTC+01:00,2475.059
2015-01-12T13UTC+01:00,2231.253
2015-01-12T14UTC+01:00,2016.814
2015-01-12T15UTC+01:00,2007.816
2015-01-12T16UTC+01:00,2032.731
2015-01-12T17UTC+01:00,2003.269
2015-01-12T18UTC+01:00,2012.41
2015-01-12T19UTC+01:00,1888.134
2015-01-12T20UTC+01:00,1729.019
2015-01-12T21UTC+01:00,1516.254
2015-01-12T22UTC+01:00,1260.677
2015-01-12T23UTC+01:00,1175.365
2015-01-13T00UTC+01:00,1268.17
2015-01-13T01UTC+01:00,1251.335
2015-01-13T02UTC+01:00,1223.022
2015-01-13T03UTC+01:00,1205.784
2015-01-13T04UTC+01:00,1210.755
2015-01-13T05UTC+01:00,1268.816
2015-01-13T06UTC+01:00,1527.002
2015-01-13T07UTC+01:00,1940.638
2015-01-13T08UTC+01:00,2268.754
2015-01-13T09UTC+01:00,2503.168
2015-01-13T10UTC+01:00,2510.804
2015-01-13T11UTC+01:00,2515.126
2015-01-13T12UTC+01:00,2453.256
2015-01-13T13UTC+01:00,2217.972
2015-01-13T14UTC+01:00,2009.026
2015-01-13T15UTC+01:00,1998.618
2015-01-13T16UTC+01:00,2018.934
2015-01-13T17UTC+01:00,1982.69
2015-01-13T18UTC+01:00,1994.072
2015-01-13T19UTC+01:00,1880.262
2015-01-13T20UTC+01:00,1725.883
2015-01-13T21UTC+01:00,1519.907
2015-01-13T22UTC+01:00,1261.846
2015-01-13T23UTC+01:00,1179.015
2015-01-14T00UTC+01:00,1274.807
2015-01-14T01UTC+01:00,1260.492
2015-01-14T02UTC+01:00,1235.59
2015-01-14T03UTC+01:00,1215.215
2015-01-14T04UTC+01:00,1217.647
2015-01-14T05UTC+01:00,1277.667
2015-01-14T06UTC+01:00,1531.353
2015-01-14T07UTC+01:00,1940.98
2015-01-14T08UTC+01:00,2266.247
2015-01-14T09UTC+01:00,2486.679
2015-01-14T10UTC+01:00,2496.912
2015-01-14T11UTC+01:00,2496.533
2015-01-14T12UTC+01:00,2439.355
2015-01-14T13UTC+01:00,2209.215
2015-01-14T14UTC+01:00,2003.155
2015-01-14T15UTC+01:00,2000.768
2015-01-14T16UTC+01:00,2017.26
2015-01-14T17UTC+01:00,1987.174
2015-01-14T18UTC+01:00,1994.424
2015-01-14T19UTC+01:00,1877.189
2015-01-14T20UTC+01:00,1722.367
2015-01-14T21UTC+01:00,1514.345
2015-01-14T22UTC+01:00,1259.771
2015-01-14T23UTC+01:00,1176.701
2015-01-15T00UTC+01:00,1269.877
2015-01-15T01UTC+01:00,1255.735
2015-01-15T02UTC+01:00,1224.529
2015-01-15T03UTC+01:00,1208.084
2015-01-15T04UTC+01:00,1212.891
2015-01-15T05UTC+01:00,1270.068
2015-01-15T06UTC+01:00,1515.867
2015-01-15T07UTC+01:00,1922.661
2015-01-15T08UTC+01:00,2236.828
2015-01-15T09UTC+01:00,2457.66
2015-01-15T10UTC+01:00,2475.397
2015-01-15T11UTC+01:00,2484.862
2015-01-15T12UTC+01:00,2432.763
2015-01-15T13UTC+01:00,2200.518
2015-01-15T14UTC+01:00,2000.908
2015-01-15T15UTC+01:00,2000.41
2015-01-15T16UTC+01:00,2035.504
2015-01-15T17UTC+01:00,1997.881
2015-01-15T18UTC+01:00,1994.415
2015-01-15T19UTC+01:00,1869.369
2015-01-15T20UTC+01:00,1710.355
2015-01-15T21UTC+01:00,1508.565
2015-01-15T22UTC+01:00,1256.314
2015-01-15T23UTC+01:00,1182.525
2015-01-16T00UTC+01:00,1282.467
2015-01-16T01UTC+01:00,1268.664
2015-01-16T02UTC+01:00,1239.037
2015-01-16T03UTC+01:00,1222.057
2015-01-16T04UTC+01:00,1221.367
2015-01-16T05UTC+01:00,1276.903
2015-01-16T06UTC+01:00,1525.572
2015-01-16T07UTC+01:00,1931.195
2015-01-16T08UTC+01:00,2230.613
2015-01-16T09UTC+01:00,2447.235
2015-01-16T10UTC+01:00,2457.933
2015-01-16T11UTC+01:00,2461.601
2015-01-16T12UTC+01:00,2411.683
2015-01-16T13UTC+01:00,2174.591
2015-01-16T14UTC+01:00,1946.807
2015-01-16T15UTC+01:00,1905.662
2015-01-16T16UTC+01:00,1911.887
2015-01-16T17UTC+01:00,1878.353
2015-01-16T18UTC+01:00,1901.146
2015-01-16T19UTC+01:00,1814.345
2015-01-16T20UTC+01:00,1675.061
2015-01-16T21UTC+01:00,1476.16
2015-01-16T22UTC+01:00,1218.589
2015-01-16T23UTC+01:00,1135.542
2015-01-17T00UTC+01:00,1198.832
2015-01-17T01UTC+01:00,1180.493
2015-01-17T02UTC+01:00,1152.883
2015-01-17T03UTC+01:00,1132.408
2015-01-17T04UTC+01:00,1128.495
2015-01-17T05UTC+01:00,1140.256
2015-01-17T06UTC+01:00,1222.858
2015-01-17T07UTC+01:00,1392.944
2015-01-17T08UTC+01:00,1468.641
2015-01-17T09UTC+01:00,1593.109
2015-01-17T10UTC+01:00,1642.485
2015-01-17T11UTC+01:00,1651.626
2015-01-17T12UTC+01:00,1609.734
2015-01-17T13UTC+01:00,1472.617
2015-01-17T14UTC+01:00,1348.822
2015-01-17T15UTC+01:00,1294.112
2015-01-17T16UTC+01:00,1280.346
2015-01-17T17UTC+01:00,1279.781
2015-01-17T18UTC+01:00,1342.445
2015-01-17T19UTC+01:00,1358.348
2015-01-17T20UTC+01:00,1316.248
2015-01-17T21UTC+01:00,1222.255
2015-01-17T22UTC+01:00,1093.394
2015-01-17T23UTC+01:00,1041.963
2015-01-18T00UTC+01:00,1072.3
2015-01-18T01UTC+01:00,1057.241
2015-01-18T02UTC+01:00,1036.685
2015-01-18T03UTC+01:00,1016.607
2015-01-18T04UTC+01:00,1012.481
2015-01-18T05UTC+01:00,1021.178
2015-01-18T06UTC+01:00,1059.734
2015-01-18T07UTC+01:00,1131.663
2015-01-18T08UTC+01:00,1126.257
2015-01-18T09UTC+01:00,1189.509
2015-01-18T10UTC+01:00,1221.452
2015-01-18T11UTC+01:00,1229.805
2015-01-18T12UTC+01:00,1221.456
2015-01-18T13UTC+01:00,1157.252
2015-01-18T14UTC+01:00,1108.231
2015-01-18T15UTC+01:00,1077.681
2015-01-18T16UTC+01:00,1071.594
2015-01-18T17UTC+01:00,1072.296
2015-01-18T18UTC+01:00,1111.704
2015-01-18T19UTC+01:00,1121.862
2015-01-18T20UTC+01:00,1103.869
2015-01-18T21UTC+01:00,1070.963
2015-01-18T22UTC+01:00,1050.758
2015-01-18T23UTC+01:00,1030.922
2015-01-19T00UTC+01:00,1087.928
2015-01-19T01UTC+01:00,1086.234
2015-01-19T02UTC+01:00,1075.951
2015-01-19T03UTC+01:00,1082.152
2015-01-19T04UTC+01:00,1107.706
2015-01-19T05UTC+01:00,1184.119
2015-01-19T06UTC+01:00,1467.771
2015-01-19T07UTC+01:00,1905.456
2015-01-19T08UTC+01:00,2266.046
2015-01-19T09UTC+01:00,2535.463
2015-01-19T10UTC+01:00,2573.512
2015-01-19T11UTC+01:00,2591.219
2015-01-19T12UTC+01:00,2549.916
2015-01-19T13UTC+01:00,2315.741
2015-01-19T14UTC+01:00,2099.573
2015-01-19T15UTC+01:00,2091.316
2015-01-19T16UTC+01:00,2118.368
2015-01-19T17UTC+01:00,2076.28
2015-01-19T18UTC+01:00,2061.03
2015-01-19T19UTC+01:00,1931.509
2015-01-19T20UTC+01:00,1760.532
2015-01-19T21UTC+01:00,1536.87
2015-01-19T22UTC+01:00,1275.396
2015-01-19T23UTC+01:00,1188.014
2015-01-20T00UTC+01:00,1268.324
2015-01-20T01UTC+01:00,1245.345
2015-01-20T02UTC+01:00,1214.129
2015-01-20T03UTC+01:00,1197.558
2015-01-20T04UTC+01:00,1208.295
2015-01-20T05UTC+01:00,1267.083
2015-01-20T06UTC+01:00,1520.73
2015-01-20T07UTC+01:00,1949.087
2015-01-20T08UTC+01:00,2292.33
2015-01-20T09UTC+01:00,2532.889
2015-01-20T10UTC+01:00,2562.148
2015-01-20T11UTC+01:00,2580.353
2015-01-20T12UTC+01:00,2524.147
2015-01-20T13UTC+01:00,2290.777
2015-01-20T14UTC+01:00,2084.532
2015-01-20T15UTC+01:00,2070.196
2015-01-20T16UTC+01:00,2107.34
2015-01-20T17UTC+01:00,2072.54
2015-01-20T18UTC+01:00,2068.799
2015-01-20T19UTC+01:00,1942.027
2015-01-20T20UTC+01:00,1774.775
2015-01-20T21UTC+01:00,1557.592
2015-01-20T22UTC+01:00,1289.446
2015-01-20T23UTC+01:00,1204.096
2015-01-21T00UTC+01:00,1280.922
2015-01-21T01UTC+01:00,1261.247
2015-01-21T02UTC+01:00,1234.408
2015-01-21T03UTC+01:00,1219.535
2015-01-21T04UTC+01:00,1220.803
2015-01-21T05UTC+01:00,1282.668
2015-01-21T06UTC+01:00,1542.87
2015-01-21T07UTC+01:00,1971.774
2015-01-21T08UTC+01:00,2308.442
2015-01-21T09UTC+01:00,2553.59
2015-01-21T10UTC+01:00,2580.331
2015-01-21T11UTC+01:00,2587.502
2015-01-21T12UTC+01:00,2535.044
2015-01-21T13UTC+01:00,2295.633
2015-01-21T14UTC+01:00,2087.689
2015-01-21T15UTC+01:00,2084.182
2015-01-21T16UTC+01:00,2115.195
2015-01-21T17UTC+01:00,2087.398
2015-01-21T18UTC+01:00,2072.657
2015-01-21T19UTC+01:00,1947.036
2015-01-21T20UTC+01:00,1778.66
2015-01-21T21UTC+01:00,1557.918
2015-01-21T22UTC+01:00,1289.091
2015-01-21T23UTC+01:00,1206.034
2015-01-22T00UTC+01:00,1292.929
2015-01-22T01UTC+01:00,1270.078
2015-01-22T02UTC+01:00,1237.793
2015-01-22T03UTC+01:00,1221.286
2015-01-22T04UTC+01:00,1228.604
2015-01-22T05UTC+01:00,1287.795
2015-01-22T06UTC+01:00,1538.802
2015-01-22T07UTC+01:00,1957.104
2015-01-22T08UTC+01:00,2279.889
2015-01-22T09UTC+01:00,2506.88
2015-01-22T10UTC+01:00,2525.85
2015-01-22T11UTC+01:00,2532.293
2015-01-22T12UTC+01:00,2482.045
2015-01-22T13UTC+01:00,2249.403
2015-01-22T14UTC+01:00,2046.743
2015-01-22T15UTC+01:00,2042.88
2015-01-22T16UTC+01:00,2068.318
2015-01-22T17UTC+01:00,2028.311
2015-01-22T18UTC+01:00,2018.982
2015-01-22T19UTC+01:00,1912.269
2015-01-22T20UTC+01:00,1756.531
2015-01-22T21UTC+01:00,1544.802
2015-01-22T22UTC+01:00,1288.752
2015-01-22T23UTC+01:00,1204.26
2015-01-23T00UTC+01:00,1292.906
2015-01-23T01UTC+01:00,1266.764
2015-01-23T02UTC+01:00,1242.397
2015-01-23T03UTC+01:00,1224.568
2015-01-23T04UTC+01:00,1226.914
2015-01-23T05UTC+01:00,1289.218
2015-01-23T06UTC+01:00,1545.264
2015-01-23T07UTC+01:00,1976.978
2015-01-23T08UTC+01:00,2291.838
2015-01-23T09UTC+01:00,2519.196
2015-01-23T10UTC+01:00,2525.666
2015-01-23T11UTC+01:00,2512.116
2015-01-23T12UTC+01:00,2444.722
2015-01-23T13UTC+01:00,2198.052
2015-01-23T14UTC+01:00,1961.032
2015-01-23T15UTC+01:00,1906.478
2015-01-23T16UTC+01:00,1914.397
2015-01-23T17UTC+01:00,1877.381
2015-01-23T18UTC+01:00,1904.456
2015-01-23T19UTC+01:00,1842.405
2015-01-23T20UTC+01:00,1699.733
2015-01-23T21UTC+01:00,1492.842
2015-01-23T22UTC+01:00,1231.225
2015-01-23T23UTC+01:00,1149.395
2015-01-24T00UTC+01:00,1202.533
2015-01-24T01UTC+01:00,1180.576
2015-01-24T02UTC+01:00,1153.436
2015-01-24T03UTC+01:00,1136.481
2015-01-24T04UTC+01:00,1138.584
2015-01-24T05UTC+01:00,1150.651
2015-01-24T06UTC+01:00,1240.678
2015-01-24T07UTC+01:00,1417.553
2015-01-24T08UTC+01:00,1491.27
2015-01-24T09UTC+01:00,1617.919
2015-01-24T10UTC+01:00,1666.913
2015-01-24T11UTC+01:00,1675.066
2015-01-24T12UTC+01:00,1628.789
2015-01-24T13UTC+01:00,1493.094
2015-01-24T14UTC+01:00,1363.312
2015-01-24T15UTC+01:00,1304.029
2015-01-24T16UTC+01:00,1291.781
2015-01-24T17UTC+01:00,1285.54
2015-01-24T18UTC+01:00,1334.85
2015-01-24T19UTC+01:00,1368.52
2015-01-24T20UTC+01:00,1321.807
2015-01-24T21UTC+01:00,1224.597
2015-01-24T22UTC+01:00,1092.037
2015-01-24T23UTC+01:00,1039.485
2015-01-25T00UTC+01:00,1071.541
2015-01-25T01UTC+01:00,1054.907
2015-01-25T02UTC+01:00,1032.117
2015-01-25T03UTC+01:00,1018.253
2015-01-25T04UTC+01:00,1011.073
2015-01-25T05UTC+01:00,1021.775
2015-01-25T06UTC+01:00,1062.922
2015-01-25T07UTC+01:00,1139.314
2015-01-25T08UTC+01:00,1122.068
2015-01-25T09UTC+01:00,1183.745
2015-01-25T10UTC+01:00,1210.531
2015-01-25T11UTC+01:00,1211.169
2015-01-25T12UTC+01:00,1200.899
2015-01-25T13UTC+01:00,1138.918
2015-01-25T14UTC+01:00,1087.739
2015-01-25T15UTC+01:00,1056.378
2015-01-25T16UTC+01:00,1050.04
2015-01-25T17UTC+01:00,1038.138
2015-01-25T18UTC+01:00,1077.397
2015-01-25T19UTC+01:00,1116.96
2015-01-25T20UTC+01:00,1100.999
2015-01-25T21UTC+01:00,1072.558
2015-01-25T22UTC+01:00,1050.262
2015-01-25T23UTC+01:00,1031.896
2015-01-26T00UTC+01:00,1085.708
2015-01-26T01UTC+01:00,1084.781
2015-01-26T02UTC+01:00,1071.337
2015-01-26T03UTC+01:00,1081.245
2015-01-26T04UTC+01:00,1105.736
2015-01-26T05UTC+01:00,1190.625
2015-01-26T06UTC+01:00,1480.57
2015-01-26T07UTC+01:00,1930.206
2015-01-26T08UTC+01:00,2282.181
2015-01-26T09UTC+01:00,2541.509
2015-01-26T10UTC+01:00,2562.015
2015-01-26T11UTC+01:00,2565.593
2015-01-26T12UTC+01:00,2509.676
2015-01-26T13UTC+01:00,2265.226
2015-01-26T14UTC+01:00,2047.941
2015-01-26T15UTC+01:00,2037.547
2015-01-26T16UTC+01:00,2056.278
2015-01-26T17UTC+01:00,2013.672
2015-01-26T18UTC+01:00,2002.464
2015-01-26T19UTC+01:00,1910.078
2015-01-26T20UTC+01:00,1748.068
2015-01-26T21UTC+01:00,1533.599
2015-01-26T22UTC+01:00,1274.144
2015-01-26T23UTC+01:00,1186.687
2015-01-27T00UTC+01:00,1271.955
2015-01-27T01UTC+01:00,1255.821
2015-01-27T02UTC+01:00,1232.737
2015-01-27T03UTC+01:00,1216.94
2015-01-27T04UTC+01:00,1223.832
2015-01-27T05UTC+01:00,1282.259
2015-01-27T06UTC+01:00,1543.479
2015-01-27T07UTC+01:00,1973.531
2015-01-27T08UTC+01:00,2301.704
2015-01-27T09UTC+01:00,2524.621
2015-01-27T10UTC+01:00,2539.602
2015-01-27T11UTC+01:00,2536.081
2015-01-27T12UTC+01:00,2472.484
2015-01-27T13UTC+01:00,2234.08
2015-01-27T14UTC+01:00,2025.557
2015-01-27T15UTC+01:00,2018.029
2015-01-27T16UTC+01:00,2035.499
2015-01-27T17UTC+01:00,1985.708
2015-01-27T18UTC+01:00,1975.05
2015-01-27T19UTC+01:00,1889.029
2015-01-27T20UTC+01:00,1738.592
2015-01-27T21UTC+01:00,1528.874
2015-01-27T22UTC+01:00,1271.786
2015-01-27T23UTC+01:00,1187.343
2015-01-28T00UTC+01:00,1280.51
2015-01-28T01UTC+01:00,1265.089
2015-01-28T02UTC+01:00,1240.333
2015-01-28T03UTC+01:00,1220.802
2015-01-28T04UTC+01:00,1226.091
2015-01-28T05UTC+01:00,1289.951
2015-01-28T06UTC+01:00,1541.456
2015-01-28T07UTC+01:00,1956.541
2015-01-28T08UTC+01:00,2275.739
2015-01-28T09UTC+01:00,2501.778
2015-01-28T10UTC+01:00,2510.391
2015-01-28T11UTC+01:00,2501.647
2015-01-28T12UTC+01:00,2437.528
2015-01-28T13UTC+01:00,2199.245
2015-01-28T14UTC+01:00,1997.354
2015-01-28T15UTC+01:00,1990.321
2015-01-28T16UTC+01:00,2006.198
2015-01-28T17UTC+01:00,1965.367
